A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
0.106025,0.393252,2.46451,0.0194108,0.751164,0.216363,1.62622,0.0563406,0,3.11089,0,0.151267
0.441019,0.242988,2.43691,0.122796,0.580118,0.033214,1.86837,0.038188,0,3.14219,0.325602,0.110174
0.22848,0.250322,2.43181,0.117186,0.69842,0.0313152,1.91968,0.0254883,0,2.90873,0.360306,0.265868
0.174449,0.255369,2.42196,0.00714518,0.793116,0.0460989,1.84631,0.0224107,0,2.85825,0.444698,0.317896
0.0648748,0.258288,2.28653,0,0.646062,0.0410989,1.74633,0.193805,0,2.85538,0.538121,0.255133
0.00314523,0.307317,2.26864,0,0.651296,0.0426649,1.41042,0.315465,0,2.77398,0.441537,0.265523
0.0257684,0.467272,2.35754,0.16688,0.627888,0.0382179,0.927505,0.369145,0,2.8403,0.110648,0.30408
0.249808,0.629541,2.30595,0.236808,0.539091,0,0.656679,0.60718,0.12883,2.98073,0,0.33542
0.126801,0.629774,2.34546,0.0329311,0.63476,0,0.327326,0.628141,0.20336,2.99494,0,0.368762
0.103002,0.51977,2.42132,0.0198422,0.823938,0,0.250051,0.551851,0.207721,2.96028,0,0.30573
0.160256,0.424544,2.50849,0.0150415,0.918435,0,0.344778,0.273646,0.179605,2.99058,0.022417,0.192243
0.348791,0.389933,2.61627,0.0158991,0.88199,0.0690782,0.582397,0.0140118,0.0835632,3.08386,0,0.140891
0.544742,0.392378,2.6322,0.0150186,0.641306,0,0.918455,0.0543675,0.0191509,2.86695,0,0.136061
0.65462,0.369332,2.51268,0.00939118,0.637792,0,1.2412,0.402359,0.103167,2.58583,0,0.0861568
0.426669,0.413549,2.53506,0.00855676,0.632578,0,1.15536,0.456392,0.280488,2.33476,0.014241,0.441909
0.152009,0.474031,2.43957,0.0203518,0.629911,0.000985223,1.24265,0.440629,0.292425,2.39546,0.0968174,0.420746
0.00484981,0.593561,2.52125,0.0776609,0.653177,0.00172664,1.69524,0.323589,0.174044,2.37391,0.193773,0.252421
0.00353069,0.715356,2.76835,0.384701,0.590113,0.00100498,2.26707,0.143315,0.0213173,2.5092,0.0955252,0.0235347
0,0.779894,2.9166,0.132793,0.746388,0.0117916,2.33557,0.0660721,0.286963,2.52999,0,0.172396
0,0.791598,2.75934,0.116076,0.65715,0.00278676,2.51435,0.19216,0.218227,2.60686,0.0178665,0.149185
0.000110014,0.80662,2.8054,0.0992377,0.632975,0,2.52331,0.144769,0.11281,2.55794,0.0449717,0.0601438
8.43595e-06,0.848232,2.69138,0,0.650427,0,2.522,0.254435,0,2.57343,0.102418,0.0730846
0.0956748,0.883325,2.67882,5.70106e-06,0.600161,0.0152334,2.38949,0.205881,0.0333827,2.6197,0.0258117,0.243233
0.0661811,0.940143,2.71357,0.0687372,0.381486,0.0382431,2.1267,0.0394368,0.0644293,2.58802,0.0668042,0.407693
0.284511,0.954769,2.01261,0.122449,0.902638,0.0204646,1.6995,0.181215,0.0950197,2.8005,0.112671,0.442676
0.503787,0.781802,1.32277,0.00529027,1.81021,0.0149957,1.51803,0.31675,0.0187154,2.8233,0.138911,0.291119
0.399084,0.537791,0.653817,0.0055777,2.61502,0.0990682,1.49333,0.267805,0.00416394,2.699,0.0880327,0.0968159
0.0471596,0.352696,0.394422,0,3.20983,0.194766,1.34925,0.242603,0.00649854,2.48196,0.16339,0.151594
0.00023229,0.306168,0.311624,0.00448469,3.44488,0.0992177,1.26589,0.0508474,0.099259,2.44384,0.3467,0.209502
0.000681624,0.199758,0.351985,0.00215509,3.40743,0.0233874,1.27897,0,0.141017,2.44023,0.313705,0.363058
0.000730395,0.107118,0.453811,0.00525998,3.33621,0,1.24983,0,0.16876,2.45335,0.223954,0.532526
0.000581599,0.000913763,0.291439,0.0103592,3.43761,0,1.09214,0.0242448,0.193801,2.3415,0.0215527,0.589647
0,0.0897805,0.149612,0.0198354,3.49761,0.0930344,0.869143,0.145092,0.461213,2.33303,0,1.04633
0.0687541,0.117662,0.0344652,0.0203288,3.41794,0.0323337,0.930688,0.167577,0.584569,2.39343,0.000128847,0.977281
0.126821,0.00143651,0.173076,0.0158832,3.24781,0,0.880412,0.268201,0.589401,2.49718,0.000221287,0.792589
0.0322613,0.000917957,0.739359,0.00162018,3.08205,0.00174829,0.666952,0.241556,0.501486,2.39777,0.000120365,0.492511
0.0306058,5.29863e-05,1.00878,0.000587335,2.8479,0.017084,0.656288,0.153871,0.447302,2.33818,0.0578179,0.32391
0.032095,0.000167766,0.942654,0.00665354,2.51638,0.0223074,0.858718,0.0268133,0.505445,2.33342,0,0.188573
0.0109176,0.171926,0.85516,0.0905508,2.02643,0.0121227,1.01449,0.0239536,1.08225,2.17891,0.00629232,0.145505
0.00560827,0.424756,1.55684,0.113461,1.77359,0.0410976,1.19388,0.0187762,0.931266,2.39248,0,0.31334
0.0523411,0.347265,2.1936,0.0949506,1.4448,0.024609,1.28644,0.153073,0.437348,2.58661,0,0.480861
0.349407,0.360109,2.18867,0.0545911,1.06563,0,1.17149,0.171884,0.0950956,2.88125,0,0.467992
0.597821,0.522678,2.23252,0.0541197,0.979932,0.0997959,1.26845,0.0280108,0,2.89695,0,0.0466327
0.685768,0.608399,2.12266,0.0429236,0.842729,0.383764,1.07613,0.0397074,0.349801,2.74883,0.229205,0.0295085
0.811481,0.519135,2.13271,0.132552,0.56279,0.267998,1.18155,0.036384,1.94781,1.64429,0.492594,0.0404249
0.774599,0.270032,2.12393,0.423585,0.26767,0.0563755,1.28302,0.000122449,3.02628,0.410214,0.636963,0.000106791
0.425689,0.252299,2.21041,0.511796,0.162482,0.0301731,1.23972,0,3.38279,0.136027,0.387527,0.0468595
0.135612,0.248569,2.45999,0.500586,0.120156,0.0460488,1.13967,0,3.51478,0.183651,0.0203682,0.285654
0.0739769,0.0916778,2.47409,0.187202,0.142303,0.186975,0.857857,0.0141477,2.85639,0.1989,0.0113076,0.691207
0.0487458,0.003607,2.40107,0.180703,0.186074,0.229209,1.00353,0.0743378,2.15648,0.344548,0.0724766,0.490181
0.126086,0.00370562,2.26055,0.208371,0.318352,0.184035,1.19166,0.222109,1.52594,0.320111,0.246002,0.240764
0.16555,0.0429869,2.13871,0.23525,0.324757,0.151069,1.66556,0.352932,1.25326,0.248093,0.359653,0.156372
0,0.363363,2.1695,0.188839,0.0134381,0.388339,2.04356,0.21996,0.880342,0.355739,0.00796115,0.192037
0,0.866053,1.51047,0.0849958,1.05635,0.44486,2.11887,0.110797,0.0574375,0.543022,0.365481,0.14364
0,0.737339,0.830988,0.0479274,2.42991,0.356318,1.9057,0.082056,0.0143724,1.31259,0.581432,0.254691
0,0.527794,0.847211,0.0740315,3.27841,0.266901,1.20111,0.179165,0.0178823,2.09318,0.629839,0.261741
2.53747e-05,0.1699,0.935135,0.020031,3.51278,0.19483,0.543047,0.296517,0.0192165,2.47383,0.494182,0.175788
9.78259e-05,0.102855,0.962641,0.0052477,3.50921,0.29239,0.450951,0.0151501,0.294569,2.57555,0.162096,0.247568
0.0225637,0.0846025,0.870199,0.0116948,2.95726,0.2404,0.369944,0.141045,0.266131,3.50855,0,0.240133
0.0346351,0.317722,0.739397,0.00857458,2.53016,0.276085,0.311837,0.233894,0.436357,3.67651,7.82628e-05,0.366032
0.0424266,0.66793,0.384541,0.00741365,2.6491,0.229905,0.157557,0.212222,0.618037,3.74819,0.00025441,0.345774
0.0324151,0.691105,0.213599,0.00556008,2.89176,0.0713736,0.0209363,0.11521,0.785551,3.74296,0.000300101,0.338965
0.361671,0.484165,0.37982,0.000745765,2.97589,0.0384152,0.0252442,0,0.625869,3.5653,0.000250525,0.408025
0.327505,0.0860679,0.208732,0,2.93254,0.0431538,0.0308811,0.00636364,0.557114,3.61836,0.000156361,0.403823
0.390085,0.103536,0.183401,0,2.96394,0.0337541,0.0433187,0,0.498573,3.60128,3.17288e-05,0.327728
0.641213,0.00364131,0.205819,0,3.00192,0,0.0665251,0,0.389294,3.63685,0,0.59471
0.556466,0.00386838,0.259287,0,3.12958,0,0.0700415,0,0.288484,3.42217,0.0426959,0.849956
0.459835,0.00285005,0.298485,0.00257339,3.17964,0,0.069648,0,0.515865,3.29697,0,0.961865
0.60777,0.00191557,0.254929,0.0131539,3.21011,0,0.0535859,0.00711947,0.376269,3.19861,0.222168,0.838688
0.672628,0.00290684,0.0926938,0.0137271,3.29472,0,0.0495666,0.0381694,0.36167,3.06367,0.367774,0.795391
0.773425,0.00334815,0.0565815,0.0110725,3.22186,0,0.0462661,0.0667797,0.395068,2.92193,0.325428,0.799766
0.727347,0.0028421,0.106983,0.00571937,3.28735,0,0.0437851,0.0611098,0.558606,2.799,0.190994,0.760563
0.105219,0.108571,0.0568257,0.0127445,3.34128,0.197263,0.0482099,0.029372,0.478105,2.73237,0.0317983,1.25876
0,0,0.036924,0.0760894,3.12217,0.386528,0.206458,0.00481742,0.413738,2.58756,0.0367102,1.34957
0,0,0.0639879,0.169668,3.19963,0.465304,0.3336,0.00212144,0.431532,1.94008,0.0443005,1.41091
0,0,0.0867884,0.017974,3.59554,0.371757,0.367485,0.0146626,0.502347,1.64631,0.0855255,1.24611
0.000158599,0.000220693,0.0977609,0.00371581,3.67833,0.171604,0.295952,0.15306,0.530981,1.7512,0.12732,1.07454
0.000573025,0.000714778,0.173724,0.490823,3.64984,0.138947,0.0286052,0.411203,0.555272,1.75596,0.129168,0.847697
0.000644793,0.0602761,0.158564,0.589981,3.25893,0.335957,0.0223344,0.580135,0.601337,2.09306,0.0448415,0.978073
0.00054845,0.0017541,0.158673,0.557578,3.14171,0.235593,0.130117,0.580497,0.602258,2.19264,0.000197768,1.16029
0.000480745,0.001921,0.146428,0.471725,3.26383,0.154832,0.183723,0.460125,0.565341,2.31206,0.100334,1.05983
0.26552,0.0025784,0.152532,0.293428,3.13618,0.153171,0.150003,0.0417426,0.57523,2.52279,0.108934,0.939463
0.000501882,0.215469,0.432124,0,3.19248,0.339885,0.0642213,0.025191,0.579216,2.4917,3.5226e-05,0.708766
0.0542102,0.282984,0.56158,0.0197492,3.55121,0.268403,0.172392,0.179547,0.800415,2.04194,0,0.70971
0.16309,0.323954,0.441213,0.0461462,3.66855,0.263806,0.240958,0.318834,0.754844,1.93855,0,0.743225
0.145287,0.28507,0.357454,0.0126525,3.5115,0.257602,0.134764,0.2559,0.777225,2.1019,0.0344782,0.807383
0,0.248933,0.319533,0.00411789,3.48183,0.166857,0.118026,0.147612,0.636016,2.18256,0.20878,0.828045
0,0.0202521,0.266121,0.00110709,3.54891,0.091787,0.217617,0.0873272,0.500086,2.15902,0.0401153,0.857823
0.00022454,0.100232,0.453524,0,3.56229,0,0.278274,0.0139493,0.77117,2.12725,0.037226,0.834157
0.000146274,0.221772,0.290193,0.0750241,3.55947,0,0.473582,0.190714,0.764533,2.2551,0.0430962,0.794736
4.68159e-05,0.368599,0.152768,0.00775573,3.4452,0,0.548718,0.342421,0.585711,2.56935,0.0516937,0.737732
0,0.373517,0.0571763,0.014847,3.36261,0.0053885,0.513012,0.424529,0.347388,3.02554,0.0221452,0.75856
0,0.000541754,0.207167,0.0081481,3.19049,0.144219,0.453674,0.037806,0.288319,3.32162,0.161139,0.70362
0.0507388,0,0.464838,0.226372,3.17832,0.228773,0.519298,0.0223347,0.363279,3.06232,0.506194,0.679015
0.0341492,0.0175311,0.431896,0.262412,3.26354,0.160267,0.600773,0,0.400108,2.96453,0.660418,0.48204
0,0.0607129,0.271146,0.143857,3.30847,0.146339,0.595909,0,0.372284,3.06194,0.558386,0.35922
0,0.0402108,0.0486297,0.00936174,3.29943,0.0133518,0.535863,0.0561674,0.357315,3.16894,0.353229,0.422034
0.0106579,0.113143,0.0226048,0.0726399,3.34675,0.0946979,0.243759,0.0527327,0.334329,3.13145,0.139758,0.511481
0.00023329,0.0333071,0.0162982,0.112795,3.21477,0.0076752,0.315618,0.26311,0.250711,3.44273,0.0276371,0.61447
0.000357423,0.212137,0.0050857,0.110421,3.11052,0.00191296,0.325815,0.223256,0.217294,3.39058,0.0728413,0.43383
0.000196088,0.765606,0.137154,0.0800735,3.03056,0.00219353,0.0861013,0.209201,0.177185,3.07981,0.298809,0.256852
1.60796e-05,1.14341,0.240865,0.0168681,2.99664,0.00339925,0.0713615,0.136904,0.207458,3.07551,0.307229,0.287088
0.101303,1.03991,0.151487,0.0130825,2.6667,0.188245,0.143095,0.0458852,0.540794,2.78313,0.125513,0.120025
0.0846476,0.625643,0.0830529,0.0110583,2.08676,0.0732529,0.0935119,0.143325,0.496868,2.81862,0.792588,0.228932
0.17396,0.582532,0.0947045,0.0115258,1.17526,0.233093,0.0541927,0.264066,0.501166,2.53026,0.804573,0.345874
0.177158,0.609807,0.108711,0.00753621,0.930092,0.32069,0.0582616,0.381442,0.457122,2.06197,0.670213,0.360196
0.165776,0.634715,0.10323,0.0104557,1.11671,0.338356,0.479699,0.311848,0.391412,1.68073,0.572899,0.357241
0.148239,0.642599,0.176947,0.0177564,1.32807,0.254136,1.44072,0.0800435,0.39265,1.49663,0.300557,0
0.0508293,0.546115,0.161672,0.00860536,1.21768,0.176557,1.61578,0.0181529,0.640411,1.45511,0.268419,0.07196
0.0391763,0.625872,0.0691379,0,1.11542,0.232905,1.25966,0.0894233,0.567501,1.56277,0.346329,0.10344
0.0258535,0.702131,0.0420557,0,1.14853,0.196277,1.27869,0.147379,0.460767,1.64929,0.245793,0.0959761
0.0561666,0.711455,0.0252884,0,1.18152,0.2084,1.81865,0.107517,0.00177771,1.63904,0.243189,0.112693
0.212406,0.595126,0.00306528,0,1.60093,0.00514242,2.45268,0.179944,0.00310466,1.64978,0.548812,0.0029473
0.315776,0.449229,0.0444369,0,1.89123,0.0083311,2.49002,0.278268,0.0041495,2.16733,0.646987,0.0733718
0.391081,0.479873,0.0732483,0,2.42388,0,1.38673,0.383768,0.00315535,3.0343,0.457837,0.00455708
0.605888,0.7209,0.0251405,0.00201469,2.47942,0,0.939274,0.486925,0.00434142,3.19423,0.236439,0.0281631
0.109021,1.99452,0.0830182,0.0280805,2.53145,0.0365104,0.599265,0.456247,0.0802609,3.1419,0.10607,0.168506
0,3.59252,0.0634451,0.0928183,2.22265,0.319884,0.239319,0.308152,0.360928,2.67841,0.00158437,0.218267
0,3.91456,0.0882628,0.0366214,1.91377,0.302924,0.048529,0.465665,0.730897,2.15486,0.00928529,0.128377
0.08658,3.75882,0.0936392,0.00737762,1.61586,0.29252,0.102024,0.354665,0.729473,1.85642,0.129385,0.0265422
0.103575,3.53292,0.0790838,0,1.39297,0.378689,0.267742,0.122118,0.774308,1.69724,0.239938,0
0.0531312,3.52794,0,0,1.22928,0.401,0.292182,0.125631,0.655084,1.69874,0.112858,0.0967404
0.0794416,3.59418,0,0.23809,1.06837,0.433565,0.235234,0.121592,0.578727,1.66778,0.00669663,0.152266
0.0868022,3.68186,0,0.40586,1.13552,0.394357,0.264393,0.147252,0.628229,1.69207,0.0114705,0.125466
0.0435195,3.77198,0,0.293368,1.57565,0.337329,0.150876,0.117036,0.757806,1.83406,0.0125231,0.0902865
0.00720204,3.75534,0.0988421,0.0367948,2.04525,0.391423,0.18666,0.0831774,0.831131,1.86652,0.00877601,0.0721019
0.0109367,3.44683,0.120618,0.0225456,2.40864,0.356638,0.173972,0.0869329,0.795367,2.01561,0.033868,0.101115
0.000123917,2.55371,0.00170505,0,2.90101,0.0226182,0.447762,0.200811,0.692888,2.48178,0.272954,0.12467
7.29351e-05,0.611953,0.0544115,0,2.6804,0.00316291,1.14861,0.333854,0.155116,3.11172,0.232978,1.8306
5.88093e-05,0.595872,0.145161,0.026529,2.38375,0,1.50209,0.308915,0,2.65592,0.16416,2.49116
5.36891e-05,0.59863,0.216286,0.132806,2.17269,0.00439337,1.588,0.264365,0,2.36394,0.103696,2.66894
0.000110579,0.202811,0.225913,0.1952,2.03897,0.176446,1.56617,0,0.0409649,2.29087,0.12069,2.85633
0.00046319,0.135469,0.447836,0.149962,1.99164,0.32697,1.3844,0,0.0214049,2.52126,0.148947,2.91801
0.000147378,0.116491,0.551679,0,2.26776,0.29163,1.30825,0.000939231,0.00235005,2.9684,0.170803,2.27149
0,0.139209,0.513388,0,2.77123,0.332752,1.25173,0.0035165,0.0145043,3.54114,0.110575,1.04177
0.00799099,0.208655,0.316966,0,2.99239,0.237296,0.644324,0.0269849,0.0190735,3.87675,0.0471358,0.475565
0.111411,0.262495,0.0975278,0.00781946,2.94718,0.00882285,0.472118,0.0357094,0.0274258,4.07688,0,0.427773
0.418307,0.395709,0.00142524,0.0158542,2.6932,0.0338562,1.03974,0.111471,0.0340023,4.05021,0.0338008,0.467097
0.456643,0.23715,0.0847999,0.027256,2.35404,0.280648,2.03307,0.187008,0.231243,3.55336,0,0.212964
0.640268,0.0630197,0.237017,0.0596823,1.47815,0.345352,2.05903,0.204564,0.495877,2.88749,0.0585265,0.672716
0.83086,0.509965,0.223927,0.0373392,0.11156,0.132331,2.14524,0.0793116,0.533772,2.47325,0.0830446,0.894385
0.286614,1.20794,0.0201285,0.0318871,0,0.513617,1.93001,0.0456195,0.31598,1.99851,0.000346539,0.751923
0.0596203,1.20403,0.00793081,0.0281981,0,0.852872,1.86119,0.00325041,0.26834,1.91542,0.000751524,0.562919
0.0161017,1.25771,0.095157,0.0170545,0.00118164,0.918807,2.10975,0.00241574,0.557754,1.77944,0.00085123,0.652065
0,1.94855,0.0892841,0.0158192,0.0048433,0.836914,2.31318,0.0376091,0.790826,1.76397,0.000802048,0.615423
0,2.61577,0.0212972,0.00915714,0.0310782,0.65999,2.44636,0.0621934,1.03188,1.86721,0.037242,0.347964
0,3.06972,0.18529,0,0.036452,0.574309,2.25657,0.199261,1.05053,1.86536,0.0129616,0.241369
9.45668e-05,3.14551,0.106523,0,0.00728286,0.410831,2.19368,0.355424,0.938072,2.29513,2.50571e-05,0.585608
0.000373427,2.91558,0.122117,0,0.141899,0.0985885,2.5675,0.193924,0.499703,3.07229,0,0.519878
0.000536908,2.19936,0.176555,0,0.584984,0.0382659,2.6197,0.19648,0,3.5434,0,0.375235
0.239433,1.75608,0.375115,0.0725877,0.570275,0.0322433,2.44123,0.0125502,0.162745,3.56968,0,0.54654
0.000452403,1.18274,0.480842,0.0432453,1.21366,0.0228897,1.89332,0.00871411,0.473713,2.99891,0.0371646,0.307907
0,0.871024,0.499046,0,1.64132,0.0313984,1.86332,0.0964544,0.533078,2.43103,0.31751,0.351649
0,0.547195,0.430926,0.0110284,2.23908,0.0253342,1.96892,0.166838,0.410041,2.19469,0.314059,0.641381
0,0.453641,0.47712,0.0121466,2.81763,0.0122308,1.88167,0.167075,0.44344,2.1837,0.243409,0.791512
0,0.404739,0.486217,0.0172334,3.15867,0,1.77968,0.158464,0.53093,2.18583,0.111325,0.758862
0,0.404244,0.439584,0.0139571,3.20252,0,1.6783,0.157711,0.635242,2.27365,0.0555557,0.638767
0.519784,0.681181,0.274233,0.00774857,2.93011,0,1.81364,0.145792,0.36712,2.60465,0.153781,0.3386
0.312515,1.23575,0.338264,0.0517279,2.90993,0.00343437,1.57644,0.0528782,0.45291,2.68106,0.000336492,0.183391
0.210637,1.37285,0.3359,0,2.95505,0,1.27782,0.0335376,0.518627,2.62443,0.000372784,0.191207
0.302344,1.23474,0.280356,0,3.19907,0,1.06807,0.0364194,0.470833,2.52908,0.000272231,0.284539
0.636772,1.1554,0.273162,0.0784583,3.13496,0,0.943451,0.0381751,0.410237,2.59042,0.0340901,0.250647
0.474532,1.01076,0.394522,0.14234,2.70793,0.0408576,0.836947,0.0959236,0.637391,2.90765,0,0.205013
0.430378,0.733013,0.401116,0.29548,2.24102,0.0485979,0.936075,0.145402,0.460235,3.42513,0,0.201241
0.42558,0.443626,0.349004,0.491518,2.18504,0.0360848,0.961263,0.0510766,0.366562,3.7061,0,0.135971
0.275259,0.301509,0.323709,0.0110405,2.73064,0.0215566,0.860191,0.0222207,0.201689,3.82159,0,0.109075
0.358985,0.30106,0.319138,0.01419,2.76469,0.0294602,0.64138,0.000393313,0.195507,3.85591,0.0390068,0.165415
0.423388,0.298103,0.470414,0.173517,2.44821,0.0330972,0.636038,0,0.0291992,3.96205,0.0603775,0.076568
0.279979,0.346324,1.42446,0.147241,2.10702,0.244592,0.368775,0,0.030292,3.67609,0.0441653,0.00161661
0.203033,0.477442,1.99175,0.0455073,1.69521,0.412853,0.286904,0.00358008,0.0869884,3.5386,0.0238625,0.072175
0.145074,0.391322,2.1559,0.0122993,1.59757,0.111276,0.621501,0.00825424,0.22228,3.54191,0,0.195567
0.321488,0.320094,2.09462,0.0920261,1.25703,0.0680081,1.01945,0.0113175,0.162829,3.63779,0.0341479,0
0.44452,0.467734,1.96699,0.066215,0.946706,0.268153,0.951987,0.0802071,0,3.46896,0.263707,0
0.435265,0.708034,2.02933,0.0522898,0.568969,0.356565,1.39355,0.162258,0,3.25228,0.422822,0
0.306321,0.727769,2.06751,0,0.409916,0.147292,2.10709,0.281392,0.000672737,3.27468,0.408159,0.166526
0.209762,0.726492,2.08444,0,0.695226,0.0354107,2.54646,0.299596,0.10776,3.22015,0.186923,0.143238
0.0802523,0.744294,2.04068,0,0.778801,0.0424735,2.83586,0.172462,0.182707,3.19263,0.0134478,0.0106956
0.12194,0.793351,1.96758,0.209551,0.5624,0.0360748,2.84422,0.0315662,0.245695,3.24558,0,0.480978
0.237431,0.763182,2.16944,0.262599,0.175137,0,3.00165,0.00994351,0.134811,3.45905,0.0208595,0.404256
0.135415,0.752525,2.35824,0.138479,0.0813241,0.0146576,3.10978,0.0101084,0.0699347,3.47825,0.0514019,0.181881
0.16497,0.820728,2.5091,0.00629553,0.0575172,0.0919633,2.92347,0.00948117,0.164582,3.27182,0.0474963,0.171043
0.272196,0.893422,2.6109,0.0109266,0.259165,0.00959838,2.71169,0.0176872,0.0624354,3.0871,0,0.071763
0.0146289,0.866427,2.50051,0.00876868,0.444262,0.00914232,2.83623,0.233308,0.035255,3.03362,0.0649077,0
3.52285e-05,0.862649,2.38485,0.0431647,0.439628,0.00880245,2.94912,0.334025,0.0011383,2.81655,0.0318778,0.257087
0,0.846443,2.2337,0.0318417,0.441093,0.00872131,3.24303,0.319971,0.00175625,2.49909,0.0304754,0.39174
0.0466239,0.820788,2.15568,0,0.443331,0.0142293,3.45117,0.270654,0.0166159,2.26883,0.0982596,0.294111
0,1.29244,1.50677,0.000969697,0.363522,0.142836,3.5978,0.203012,0.025126,2.67459,0.221836,0.115351
0,1.48764,1.18688,0.00946445,0.41863,0.254355,3.41171,0.20876,0.0159284,2.9082,0.117038,0.399122
0.000373842,1.42465,1.69508,0,0.430237,0.0750918,3.25208,0.138891,0,2.9334,0.160129,0.432058
0.000444102,1.38769,1.87624,0,0.460666,0,3.25899,0.152604,0,2.91715,0.147846,0.279654
0.000387236,1.37273,2.02862,0,0.466785,0,3.18976,0.112106,0.0128953,2.89057,0.0642521,0.202601
3.55177e-05,1.3896,2.20432,0.00645022,0.37727,0.101008,2.86592,0.0142496,0.0436224,2.87339,0,0.321393
0,1.41139,2.25134,0.0162725,0.474101,0.269718,2.72348,0.0148489,0,2.73161,0.199882,0.497643
0.0187678,1.35593,2.2713,0.0184361,0.52861,0.265765,2.64616,0.0143161,0.00223209,2.60608,0.264941,0.640561
0,1.28422,2.27731,0.0141208,0.541414,0.192377,2.59083,0.0137222,0.00272229,2.58294,0.221896,0.588058
0,1.08077,2.64695,0.0130315,0.30788,0.182416,2.51759,0.0149474,0.0012971,2.5656,0.117806,0.584183
0,0.259641,3.27037,0.0106837,0,0.163772,2.26886,0.0152586,0.0133543,2.58009,0.0450292,0.318535
0,0.239606,3.29565,0.00889549,0,0.300327,2.25327,0.0123878,0.0514648,2.33545,0.0744718,0.109511
0,0.144606,3.08617,0.00319746,0.0312637,0.247908,2.24587,0.0272646,0.0755156,1.9427,0.101618,0.0282499
0.000223578,0.0173123,2.56503,0.0439922,0.0992825,0.269846,2.13182,0.0598926,0.129318,1.57267,0.269524,0.156707
0.000545408,0.0016665,2.19693,0.101846,0.186688,0.164063,2.08389,0.0687977,0.142305,1.30427,0.220355,0.138438
0.00335895,0,2.64113,0.11388,0.173234,0,1.91881,0.203225,0.430033,1.20849,0.00231246,0.223111
0.00795454,0,2.63915,0.0853441,0.181619,0.00333283,1.76987,0.238608,0.397821,1.31772,0.0261738,0.457197
0.00945944,0,2.31029,0.0225954,0.17684,0.00909481,2.00239,0.192373,0.366303,1.6187,0.123975,0.521578
0.000219597,0.0863532,1.91039,0.0144208,0.129445,0.0464711,2.41021,0.157344,0.358732,1.72003,0.42662,0.329169
0,0.15983,1.86082,0.0156899,0.173713,0.00917373,2.6956,0.133325,0.213983,1.74185,0.960931,0.206863
0,0.316167,1.75069,0.0531541,0.22251,0.416394,2.56597,0.0879952,0.167984,2.07633,0.876918,0.113611
0.15166,1.11199,0.951616,0.223672,0.0732567,0.426532,2.14228,0.190432,0.163509,2.17308,0.747309,0.205489
0.128253,1.17997,0.839301,0.184189,0.0294445,0.411026,1.91921,0.348476,0.236475,1.92742,0.669677,0.196378
0.123565,1.09633,0.909552,0.1324,0.0168181,0.389005,1.96951,0.389099,0.29978,1.73248,0.432834,0.278816
0.000147306,0.798383,1.01281,0.330561,0.035994,0.285733,1.93789,0.367557,0.149116,1.54739,0.0904091,1.3213
0.300903,0.50141,0.620351,0.512799,0.0265917,0.086025,1.68662,0.27069,0.00937034,1.67523,0.000872677,1.76347
